,target_user,gamelength,puuid,lane,position,kills,deaths,assists,ping_missing,ping_assists,ping_vision,ping_hold,vision_score,name,tag,wins
697,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,926.8477734270001,fRsX-WtGryids_h9zOoIb-oQ2xuGa_gsQWv75H5O5TIEDCWBkK7QAe2RTksfU5kf4as2Agrnf5_BSw,NONE,MIDDLE,6,2,1,4,0,0,0,3,피좀주세요,1234,True
698,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,926.8477734270001,f84ja__MVCKW4XFCYn72HUa4uq2oJLrFghK5JwG_YTjPqPpy1nXxDoUg5oueirX0hEPLzF71rvsZTA,NONE,BOTTOM,4,2,7,1,0,0,0,6,커피 타는 비버,KR1,True
699,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,926.8477734270001,h7uga60XUwazaLh24Ca0-lRxCxLw-ydRDlMEbGVyAPcaduy6-rwEgTQX2Bf6BardPV3Uxzl6_qrKpQ,NONE,UTILITY,2,3,9,3,2,0,0,21,좋은날,KOR,True
700,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,qk2GwUUhu753H1BQTZmouHu8vCRnIKUfEUlhumIDwrhIO_eS7aeMjOc_hb1o-XAHpAEJyIh5OIjUXg,TOP,TOP,11,5,7,2,2,4,0,19,lueaG,KR2,False
701,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,JUNGLE,JUNGLE,10,12,12,2,6,0,0,51,싱싱한미역국 ,KR1,False
702,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,f84ja__MVCKW4XFCYn72HUa4uq2oJLrFghK5JwG_YTjPqPpy1nXxDoUg5oueirX0hEPLzF71rvsZTA,MIDDLE,MIDDLE,6,6,12,0,0,0,0,47,커피 타는 비버,KR1,False
703,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,6cV3J1jI2B5H1ospWqXrz1txLi44klKjIiXmJP8lRSNIBkK250HMWTFkP_BVuYxiNZxKlVmoDApy1Q,BOTTOM,BOTTOM,8,10,5,11,3,13,0,30,EARFQUAKE,KR1,False
704,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,60oIxP6_ckgov_Vh9kZAoWCXO4Qz-sQr521azD0IoGaXgl1G8f4Ye21tmUODgIBZzmBPfmjjVKk32w,BOTTOM,UTILITY,0,10,20,1,3,0,0,134,호르마니온,KR1,False
705,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,r0_YttUofUPf_DW3ogoIedO_cScMfPfGie0wmVxMgQbvx7BESUGcc2s0CFigIzLKh4gl0Q7rmdpzow,TOP,TOP,8,5,7,0,0,0,0,33,로밍안가는미드,KR123,True
706,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,cZIZiXkuMGv6gyShH-qrgY4Yy5XdQQKwAtTIpPM-tOLz8GRjZmM-cufDyvyezuS_8A6TGDiXQ7mjjg,JUNGLE,JUNGLE,12,5,17,5,1,0,0,52,힘들땐상대탑을봐,KR1,True
707,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,GGOK_a8vJvEuE-23jmfYsuUohkJimDEtb5wkH1LIba9kraFSNZEnVRKdc8VVJatKcVZqN3s1aS8FDw,MIDDLE,MIDDLE,10,6,13,6,3,1,0,36,5줌G림,KR1,True
708,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,uY9y96I9ocdtQW3JBzfnOfhfLiqwjM-COrv3qkIXrBvJSJpoq2VndoAqieaYairXgQlnRPy3ZbMbAg,BOTTOM,BOTTOM,10,8,9,1,2,0,0,40,노력을즐기는천재,KR1,True
709,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,2574.548134764,wXeguD6Sj5hGgoizLLpISm0CNtp-o0oiG_YghXC7QqPX9GPtlkYRKgsdfIwtRIVEzteQGEhny8wMVg,BOTTOM,UTILITY,3,11,22,0,0,19,0,134,조금만잘하기,KR1,True
710,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,_DN79qa1SAQ0kqfkvIrozwFXaK9YCDaOnJHBmYjdTaXC9Qd1R77xUxr_5hwi8ONbHJOzTTj3F8YqOg,TOP,TOP,1,5,2,0,1,0,0,4,호 진,tft,False
711,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,272l7Cz8Lsy6aPQNFPSdMxrBCTSo6wdDlbhcmoIlkyFZseyXBgrzLQJkXdduW1xCpyinrwF9JtVLpg,JUNGLE,JUNGLE,2,5,13,2,1,0,0,31,winter,冬 花,False
712,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,Rz1u7vYEJ04exahFP726IZDUnzx1yibcYkOWYRdrrKiqekTu_JP47bmszdNogup8Ouu6RubeezLWKA,MIDDLE,MIDDLE,2,6,9,1,2,4,0,28,forget me not,1219,False
713,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,LtFAzPKW7_O72kKih3yPVDRs1dhtx3Nbm-eLPLNBuREJaAA2xmHOWSkbwnTyJIW_KNAbCHCVFaLORw,BOTTOM,BOTTOM,13,9,2,0,2,0,0,28,니세포르,KR7,False
714,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,NixEKd9XKinPnvFHmsGN7fRgGgxMbFdf18wshwYJcTYTJQsZWnhJ57SxdBjbs_qtDX0P07WaWErV1Q,BOTTOM,UTILITY,1,8,13,4,0,0,0,74,굴러다니는계정,123,False
715,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,qk2GwUUhu753H1BQTZmouHu8vCRnIKUfEUlhumIDwrhIO_eS7aeMjOc_hb1o-XAHpAEJyIh5OIjUXg,TOP,TOP,1,3,11,3,1,2,0,14,lueaG,KR2,True
716,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,JUNGLE,JUNGLE,20,2,8,1,4,0,0,25,싱싱한미역국 ,KR1,True
717,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,60oIxP6_ckgov_Vh9kZAoWCXO4Qz-sQr521azD0IoGaXgl1G8f4Ye21tmUODgIBZzmBPfmjjVKk32w,TOP,MIDDLE,5,5,14,1,0,0,0,17,호르마니온,KR1,True
718,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,6cV3J1jI2B5H1ospWqXrz1txLi44klKjIiXmJP8lRSNIBkK250HMWTFkP_BVuYxiNZxKlVmoDApy1Q,BOTTOM,BOTTOM,6,5,15,3,0,6,0,17,EARFQUAKE,KR1,True
719,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1710.903022567,f84ja__MVCKW4XFCYn72HUa4uq2oJLrFghK5JwG_YTjPqPpy1nXxDoUg5oueirX0hEPLzF71rvsZTA,BOTTOM,UTILITY,1,4,19,1,0,0,0,66,커피 타는 비버,KR1,True
720,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,GNTjTFwJDejcRL_4a5IKp8PjclcPxRiPim6lyDCvPIxc-oDEqojVdWDFVCpq3dTgk4lHbPmNhrvNUg,TOP,TOP,5,8,2,0,0,1,0,22,멍청한청년,2222,False
721,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,6uyhbI3zVdc2i42aeCevXC-6x0ucAP2COaz2ckXovmINxiBw--oy1YajOvKIFoXZrBWZtpdgl-nSuw,JUNGLE,JUNGLE,6,5,6,2,0,5,0,23,에프킬라,100,False
722,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,kxrSoJkQzpqWIj3e6X9Yq8JsrRbw9Y1gHqZaZfjnwx434BlcrgryZr6jlTnCDVhS2BKDDZ6YVZSPQQ,MIDDLE,MIDDLE,4,12,3,0,0,0,0,19,백 조,123,False
723,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,OCWeXSzNLs5IEtMG1xktfa_io68Sh6YWLhR-B4FOais-GLf8PurW5-tqTmHKpt7GpT1huSAmKbtSQQ,BOTTOM,BOTTOM,5,8,4,0,0,0,0,25,아구찜맛있다,KR1,False
724,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,FDtlckMmulSgVbqglzvXzaetyA3qQVq46eSbOTI8WhEaQHgHzLDIUV0yZUGDedKjZZUxxhMWjZzILA,BOTTOM,UTILITY,1,10,12,0,0,4,0,77,어차피올라갈사람,KR1,False
725,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,qk2GwUUhu753H1BQTZmouHu8vCRnIKUfEUlhumIDwrhIO_eS7aeMjOc_hb1o-XAHpAEJyIh5OIjUXg,TOP,TOP,5,6,5,3,0,0,0,16,lueaG,KR2,True
726,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,JUNGLE,JUNGLE,12,5,9,0,3,0,0,31,싱싱한미역국 ,KR1,True
727,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,f84ja__MVCKW4XFCYn72HUa4uq2oJLrFghK5JwG_YTjPqPpy1nXxDoUg5oueirX0hEPLzF71rvsZTA,MIDDLE,MIDDLE,8,3,12,4,0,0,0,32,커피 타는 비버,KR1,True
728,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,6cV3J1jI2B5H1ospWqXrz1txLi44klKjIiXmJP8lRSNIBkK250HMWTFkP_BVuYxiNZxKlVmoDApy1Q,BOTTOM,BOTTOM,13,5,8,3,3,4,0,38,EARFQUAKE,KR1,True
729,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1580.244779974,60oIxP6_ckgov_Vh9kZAoWCXO4Qz-sQr521azD0IoGaXgl1G8f4Ye21tmUODgIBZzmBPfmjjVKk32w,BOTTOM,UTILITY,5,2,22,1,0,0,0,67,호르마니온,KR1,True
730,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,NONE,TOP,0,4,0,3,0,0,0,4,싱싱한미역국 ,KR1,False
731,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,qk2GwUUhu753H1BQTZmouHu8vCRnIKUfEUlhumIDwrhIO_eS7aeMjOc_hb1o-XAHpAEJyIh5OIjUXg,NONE,UTILITY,2,2,4,0,0,0,0,18,lueaG,KR2,False
732,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,6cV3J1jI2B5H1ospWqXrz1txLi44klKjIiXmJP8lRSNIBkK250HMWTFkP_BVuYxiNZxKlVmoDApy1Q,NONE,JUNGLE,2,2,2,1,1,4,0,15,EARFQUAKE,KR1,False
733,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,f84ja__MVCKW4XFCYn72HUa4uq2oJLrFghK5JwG_YTjPqPpy1nXxDoUg5oueirX0hEPLzF71rvsZTA,NONE,BOTTOM,4,4,3,0,0,0,0,14,커피 타는 비버,KR1,False
734,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,60oIxP6_ckgov_Vh9kZAoWCXO4Qz-sQr521azD0IoGaXgl1G8f4Ye21tmUODgIBZzmBPfmjjVKk32w,NONE,MIDDLE,0,5,2,0,0,0,0,10,호르마니온,KR1,False
735,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,qoYes8McvUrrFtHhiffpssxO-_EvLQzak-q_tSPFUGGNs3lxelJj-peGM7FjKJrLkTcnUJrdXKJSVg,NONE,UTILITY,1,7,3,2,0,2,0,26,광주의자랑김승범,beom,True
736,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,omtWujRBUrXu_MgFdTE5zfBlGkWDbXHiijg62lzx-GLL7QllDIO7PzLFpQKLiKpKZMT94Mh9yeWaVA,NONE,JUNGLE,10,0,2,0,0,3,0,16,베스킨로빈슨,nuji,True
737,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,3OJAZXY1lFODWHNhGR-1UtrIXAcVEqI2nlsfDo4Ey4gutwRCrw4dy_Adw-BGKHAQE-mGXGeJZGdbMg,NONE,MIDDLE,1,0,5,6,0,7,0,9,갱플연습용계정,KR1,True
738,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,XLcGS1_BoAAdicGLcWOfl6j1jRNcoO3uPWDrucZ4KPb1RFbotiaDtoopQSlaXfAYWutwgVKiGzSZbg,NONE,BOTTOM,2,2,4,4,0,1,0,10,탑에 갱 부르면 게이,갱좀요,True
739,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,946.274911511,-cB_5Xs6tS8lZc7vKIiRwZWxw93UNakq1rSxAMiUdIqdMK_VvIzbCLKocESOeXpCJxcQDe70rBHXYw,NONE,TOP,3,0,2,7,1,0,0,6,이케맨,1222,True
740,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,tgobJo4LoFrT1drALPNFiSAILCkzFLF-dvOCuznnJqk4t49pj0c3WLZ__uoUIs--99JfENzyVPq0ug,TOP,TOP,2,3,10,1,0,0,0,22,기라긴,KR1,True
741,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,-1PJ2PlxKO2--sQDhlq3YBpApFysNlbigesFdAfVOGzcRhQy9NRI19rMe_nzGwj12u5WDL1em5KswA,JUNGLE,JUNGLE,1,5,15,3,0,4,0,33,장롱 속 아이,KR1,True
742,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,-WaUnSVLfHWvL3kDIh-TzreZCbU3dHbcAjlMq49D-BFXDXdgvunytpR_uQMIoCZEIxalYGNgU1Tmiw,MIDDLE,MIDDLE,10,3,5,1,4,0,0,13,혁거덩,88848,True
743,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,ATYlT44owHeNi7z9QTMHvKPymRdBPZI8JHVEMr4RY9vudxii1voGUg-nN-NMk12rLJ-5vbZrmj2mQQ,BOTTOM,BOTTOM,16,3,10,1,21,3,0,29,강서 01,KR1,True
744,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,q-hPKnhdY2HVBwrJ2HsUahI7bzNZyCEKTFvkjZRrRhwQCwKx0JGwrwG-Z7bYKoLZxo8zybp4PVfCDA,MIDDLE,UTILITY,4,3,22,0,3,0,0,51,리븐 서방님,KR1,True
745,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,qk2GwUUhu753H1BQTZmouHu8vCRnIKUfEUlhumIDwrhIO_eS7aeMjOc_hb1o-XAHpAEJyIh5OIjUXg,TOP,TOP,0,5,10,3,2,1,0,23,lueaG,KR2,False
746,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,f84ja__MVCKW4XFCYn72HUa4uq2oJLrFghK5JwG_YTjPqPpy1nXxDoUg5oueirX0hEPLzF71rvsZTA,JUNGLE,JUNGLE,7,7,4,2,0,0,0,21,커피 타는 비버,KR1,False
747,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,60oIxP6_ckgov_Vh9kZAoWCXO4Qz-sQr521azD0IoGaXgl1G8f4Ye21tmUODgIBZzmBPfmjjVKk32w,MIDDLE,MIDDLE,1,9,4,2,0,0,0,23,호르마니온,KR1,False
748,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,BOTTOM,BOTTOM,6,10,6,1,1,0,0,21,싱싱한미역국 ,KR1,False
749,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1950.680608969,6cV3J1jI2B5H1ospWqXrz1txLi44klKjIiXmJP8lRSNIBkK250HMWTFkP_BVuYxiNZxKlVmoDApy1Q,BOTTOM,UTILITY,3,2,8,5,1,6,0,71,EARFQUAKE,KR1,False
750,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,srZv16M-8k_lvXn9baQX6Vcvb3sgFi7WmdpYTHwqWZSV6YP0Zelc2tNFG6q4hppI6lub7r7mkZ0RuA,JUNGLE,TOP,3,4,1,12,0,6,0,30,굇 우,KR1,True
751,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,aV5zK2fODGQYQqMWTzoVenhBmr-ulWEcBPaVtEmCzHtL5EH5loNh8MNnbZs1mgcvWBjEvO4-glBNwg,JUNGLE,JUNGLE,6,4,12,9,0,0,0,44,호열최,KR1,True
752,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,z_vcTZ41tdi8sYkjkzNweOLBF2MO6FkWaxg3H8fEhaOeLbKUUYCs4Ls0pW2tbe5L5wzLHrNoYgLzNw,TOP,MIDDLE,2,4,7,3,0,0,0,41,이광일1,KR1,True
753,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,3oHkRNFWCL1aAQ6At-kp72qBs_21Q9U5sudcRjpjZGHbUOUE6P3Xk4lb3IcyPj0t6adve7O2CYS4XQ,BOTTOM,BOTTOM,9,6,6,5,1,0,0,20,광두광,1212,True
754,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,TfiWF30WH4pbKkwsFOCkwu9PAi_RDn8xTd58tS6NY6AJGjP49Fm65J1JSip6wJ_-8a-Hu5YZV0gN9Q,BOTTOM,UTILITY,1,7,14,0,0,0,0,94,정콩콩이,KR1,True
755,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,qk2GwUUhu753H1BQTZmouHu8vCRnIKUfEUlhumIDwrhIO_eS7aeMjOc_hb1o-XAHpAEJyIh5OIjUXg,TOP,TOP,4,3,2,1,0,1,0,28,lueaG,KR2,False
756,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,6cV3J1jI2B5H1ospWqXrz1txLi44klKjIiXmJP8lRSNIBkK250HMWTFkP_BVuYxiNZxKlVmoDApy1Q,JUNGLE,JUNGLE,8,3,6,5,0,8,0,48,EARFQUAKE,KR1,False
757,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,f84ja__MVCKW4XFCYn72HUa4uq2oJLrFghK5JwG_YTjPqPpy1nXxDoUg5oueirX0hEPLzF71rvsZTA,MIDDLE,MIDDLE,6,5,5,2,0,0,0,40,커피 타는 비버,KR1,False
758,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,BOTTOM,BOTTOM,6,5,6,0,1,0,0,32,싱싱한미역국 ,KR1,False
759,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1958.600633471,60oIxP6_ckgov_Vh9kZAoWCXO4Qz-sQr521azD0IoGaXgl1G8f4Ye21tmUODgIBZzmBPfmjjVKk32w,BOTTOM,UTILITY,1,5,16,1,2,0,0,108,호르마니온,KR1,False
760,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1199.4489729850002,c6AASQLmDsBvRrAcu4OugHMX1J2pOHaKihGJigI73NBCTEC4gfgPOs8mWtIvVv0nWX1MOOeRI65Vfg,NONE,TOP,3,4,4,4,2,0,0,16,짠 녕,KR1,True
761,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1199.4489729850002,fCY1msBMrprwUfTR-szC_yzQ1WRtwPSfkFNgMvL4Ni8XeOXeQmeaHr9TItL6DPcUCi9B36mypFuTfQ,NONE,JUNGLE,7,3,4,5,0,6,0,31,재성이우스,KR1,True
762,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1199.4489729850002,7O35yADKAx4H2Vl8K76JDFrVPE-9cc66cO2rBWvupXzB5zpClNpX8CWyMUT8rldaCnRxYMgt09A1Gg,NONE,MIDDLE,7,0,4,0,1,0,0,13,Hannizm,KR1,True
763,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1199.4489729850002,ZLmziudz5_1EXydthpjbJNceLv4EhngJes9DGPGvstogI0F3Dm5AxgXUDsNI0ABbJzHVrLsNgAb7FQ,NONE,BOTTOM,5,2,5,1,0,5,0,19,계란은맛있다,KR11,True
764,UUdjdkxhtKVA9xXw62kfwwxj5zw-2nBHV81oCgu5ql6Ip8rMvi5nWT5kRo7pMkzXwUkDdYLDNSxzfQ,1199.4489729850002,Iy5BGy3w8qYmZu7X2nbEPgaX_rFFAqfOONTV4A_f3rg5gtMZOKpq5dQRDIr1QKjJ1AUW1DXpYnbR7g,NONE,UTILITY,2,1,8,0,0,0,0,29,똘게방스정찬영,미친아,True
