,target_user,gamelength,puuid,lane,position,kills,deaths,assists,ping_missing,ping_assists,ping_vision,ping_hold,vision_score,name,tag,wins
0,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,ujZ6hr_sZ7GjCAUgw0Fw-H3Lp129xoYy_wVcmq8JZ80b9Q8asFR55039uK5HYnIr8Jr7Oa9nQdNsqw,TOP,TOP,1,6,2,2,0,0,0,5,판다 구르기,마라탕,False
1,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,u9L93jVyDJZzPnq8Oyv1IwbzilN-eALVhvL_zHXPDbeTmUYZYwpa1Tpa7GU-9vJNJ2_QRktkLjw5tA,JUNGLE,JUNGLE,3,5,11,0,0,0,0,19,알파메일강태현,0110,False
2,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,BOTTOM,MIDDLE,7,10,6,1,2,0,0,10,나는돌거북,다겨리,False
3,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,FeeoHZZEqI6JW5RWHXFi9RQ51YI2b63YK5blBQeGtYo11D4aq7kReCMv-F6FZBFmszL8yYiM4MaLjQ,BOTTOM,BOTTOM,9,9,6,1,0,0,0,17,세민박,Diane,False
4,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,l5fWZtycUzap0fVUh199kYjf2VWvMr9WNWW2FZMVzUetasoIy1kCUYUV-Z-7BAQ_2eDyYw8D8PTBjA,BOTTOM,UTILITY,1,8,16,12,0,0,0,57,2skye,KR1,False
5,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,mBnZgaUJ3WlrpQ0_Xp7ptWIloa0MTjQSt2hq3jhPc3r394uR19nWoEAMzka6w7gxmEXIdQIkepHZSQ,JUNGLE,TOP,6,2,9,1,0,2,0,26,llllllllllllllll,8263,True
6,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,Ei7MYMhwkLysV0HXLxQ0hZp3dFk81zLuvpsk41YRR_jK25t3nf2c46ky4tfvp18oygClCefXa9XLeA,JUNGLE,JUNGLE,14,5,7,10,0,0,0,24,탱 통,KR1,True
7,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,99qNpcMaFYGU-toIk0kI8Uxxuxwepdga3FKd7Lq531jXJj63iMBIzERp-DdNNJSvf6R5L9AjryNPfw,MIDDLE,MIDDLE,7,2,11,8,0,2,0,11,진범은바로너다,KR1,True
8,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,vnF6hTjFcqnnnGGJXMaPBzoIShh4OIJnTjj-ZUcJo18xEjuFr3maXIMaXAs5o29YV_B9sgYewPss_Q,BOTTOM,BOTTOM,9,5,11,0,0,0,0,8,서폿님힘들어요,112,True
9,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1453.863565559,xxOBUukVyVheNr3vqoQonHQFtXtygxjouoaB7AJ4XNDAFsDzWCWGkD7IJXllst1Cnvitxyh4yWMVZA,BOTTOM,UTILITY,1,7,13,2,2,12,0,50,오구리,소구리,True
10,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,c01AkbQXaNtsVP53d4843s5AI9okJkxgtcLEmtpnqzt_bjZp-axvvwyQGiUoI-zFMQ9HwqiMUGnDkw,TOP,TOP,0,10,1,5,0,7,0,22,Cruel Summer,0930,False
11,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,dSv8yI3pwPi29NmEbUNDGA20Z75b1XwI8XFNmBRVd-Q91_CTvBG-3ZKgF9tICzeGbYBUbIt7ZUwAmA,JUNGLE,JUNGLE,14,7,3,11,1,8,0,26,너진짜쓰레기구나,KR1,False
12,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,kSZQQXI0pTZA0kfVDS-UkZilOQL0VWR9fwvSHm-3LdIqtOApp4Bjm61dOJ70rEKekKuJHDpo_GWteQ,MIDDLE,MIDDLE,0,6,7,5,0,7,0,25,사 탕,εοз,False
13,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,ycmDsQFN3duvcQRv6Jf_ptHVJ-i-pItjE-4gQNQmceTZMKqmKNFK46RMT12tIcPddC-FVlcqQzr77A,BOTTOM,BOTTOM,10,13,6,4,3,5,0,21,호 딤,1999,False
14,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,D6CMOyIQ3pZNM-5hMHMgSkHSgWq2qYLuMv5xOMTKiJn9wodLTjY7nX5Z_vq9sy-KESpAWS22-u3WnQ,BOTTOM,UTILITY,1,16,15,11,1,4,0,77,지 운,1212,False
15,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,ujZ6hr_sZ7GjCAUgw0Fw-H3Lp129xoYy_wVcmq8JZ80b9Q8asFR55039uK5HYnIr8Jr7Oa9nQdNsqw,TOP,TOP,8,2,2,3,0,0,0,12,판다 구르기,마라탕,True
16,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,u9L93jVyDJZzPnq8Oyv1IwbzilN-eALVhvL_zHXPDbeTmUYZYwpa1Tpa7GU-9vJNJ2_QRktkLjw5tA,JUNGLE,JUNGLE,17,4,10,2,0,0,0,25,알파메일강태현,0110,True
17,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,MIDDLE,MIDDLE,16,7,9,20,0,0,0,23,나는돌거북,다겨리,True
18,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,FeeoHZZEqI6JW5RWHXFi9RQ51YI2b63YK5blBQeGtYo11D4aq7kReCMv-F6FZBFmszL8yYiM4MaLjQ,BOTTOM,BOTTOM,8,5,13,7,1,1,0,20,세민박,Diane,True
19,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1940.185772149,l5fWZtycUzap0fVUh199kYjf2VWvMr9WNWW2FZMVzUetasoIy1kCUYUV-Z-7BAQ_2eDyYw8D8PTBjA,BOTTOM,UTILITY,3,7,30,12,0,0,0,82,2skye,KR1,True
20,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,t2RAQuNIdxHeje44WKKLWItdqO37Ljv34kPuSdXzktgtHoG5uPSvEgNIilhPZGNkkQiZU_DXTa_msg,TOP,TOP,1,5,3,2,2,1,0,6,이블린장인랭커,KR12,False
21,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,9YdR8lNsRtfJoleqVwY67Hsl9-xeuBnCLFpBo-awO6NscI8t8bQYn_I9LpW5RHBMbl0Pil2Z62sjww,JUNGLE,JUNGLE,2,3,3,8,0,1,0,32,갱플랭크,귤먹기,False
22,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,QjKAduYTQFREze8nM1a2qWV3mNsPW5X7MWYQUqYWbV8fJKWTURHX5XKwVAju8uNHeXChO-UFxIsbYQ,MIDDLE,MIDDLE,1,6,2,1,0,0,0,15,키키엌,KR1,False
23,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,oVj5OdIn4sYXjaY1Yt5oThqMv1U-9oQWs5_7nELIUCJqw6FgRlbYH2XAPT9XC8rOvDP2uHIop0M8TA,BOTTOM,BOTTOM,3,6,3,0,0,0,0,19,YuA,KR1,False
24,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,kz1Lq-JtxI4hN2nEMZcV_jYWMMduHAN84Y1kagAkbFCabQMgHBvwBIBTkBg81mpQWncTI1DLa0Kw6A,BOTTOM,UTILITY,1,7,5,8,3,0,0,36,0一0,꿍실냥,False
25,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,ujZ6hr_sZ7GjCAUgw0Fw-H3Lp129xoYy_wVcmq8JZ80b9Q8asFR55039uK5HYnIr8Jr7Oa9nQdNsqw,TOP,TOP,4,1,8,0,0,0,0,6,판다 구르기,마라탕,True
26,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,u9L93jVyDJZzPnq8Oyv1IwbzilN-eALVhvL_zHXPDbeTmUYZYwpa1Tpa7GU-9vJNJ2_QRktkLjw5tA,JUNGLE,JUNGLE,12,2,5,0,0,1,0,29,알파메일강태현,0110,True
27,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,MIDDLE,MIDDLE,7,0,8,3,1,0,0,16,나는돌거북,다겨리,True
28,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,FeeoHZZEqI6JW5RWHXFi9RQ51YI2b63YK5blBQeGtYo11D4aq7kReCMv-F6FZBFmszL8yYiM4MaLjQ,BOTTOM,BOTTOM,3,4,10,6,1,0,0,21,세민박,Diane,True
29,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1356.4569965090002,l5fWZtycUzap0fVUh199kYjf2VWvMr9WNWW2FZMVzUetasoIy1kCUYUV-Z-7BAQ_2eDyYw8D8PTBjA,BOTTOM,UTILITY,1,1,12,6,0,1,0,56,2skye,KR1,True
30,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,l5fWZtycUzap0fVUh199kYjf2VWvMr9WNWW2FZMVzUetasoIy1kCUYUV-Z-7BAQ_2eDyYw8D8PTBjA,BOTTOM,UTILITY,1,7,9,6,1,0,0,78,2skye,KR1,False
31,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,mRS-rtgim2qeOLIlr9SeyFDPqhwGI4VUaeWz0mQorLTtOhPqtIKUuun0QEsiOHzEoKXRbIxW2vrKDA,TOP,TOP,2,3,6,0,4,3,0,31,걍1등,KR1,False
32,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,X32PWwVeWuAtJ5ZqZztpn_YnP5mIsJtoUDo1SCnpkczjf7l4TzP2rf5q0Ne20ba22UaFD7fYpAWCPQ,BOTTOM,BOTTOM,8,5,3,0,1,2,0,31,뇌 없이,KR1,False
33,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,YpECyo_K_GiE_b8WsSLD1BAgu7O6n3J1uCA2EHT8GvRjIcGfu-0Dfkx-q90C4o-7kvI0A7y3a39Ilg,JUNGLE,JUNGLE,6,7,7,0,8,10,0,25,야 행,0819,False
34,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,OX9oU7TwZNNNzGeQaHiX4tTu4uBp5zk5zRl0KUw1ahOxyZAeGR2CC6i_m1Fhh-syY3bHuz5D1KMZ2w,MIDDLE,MIDDLE,1,10,12,2,0,7,0,24,어라더,9999,False
35,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,Xj-GpCwBVqtqH8qodl-n15Rq-B1MDxn2gnFxJ3ZS0ZmIA9Dtz6ZvOqRDpW9F_Sx56S8HzsMhEN0oIg,TOP,TOP,3,2,17,5,3,26,0,22,Amanda Seyfried,1985,True
36,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,52Sc0LIIDqxQrR9kHkl90KwOV63NL8cMJvoFBocdcuztS714SVD-meBn971Z4BV8owc0EMjLtowCqw,JUNGLE,JUNGLE,4,5,13,0,0,1,0,25,송싸정,kr2,True
37,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,X9wMuUbvlc9CkzRx10UTMOxU_wk9sHu6aBUz7KgrEb4aW5q8sNuCLMXuNMgc4BFSjbKNLkpUMXZNrQ,BOTTOM,UTILITY,0,5,22,0,0,0,0,106,형 묵,KR1,True
38,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,r6uRMQ-JvRGMnZtxVeqUVkJwBrI1O_ALsbdVgg7S0-mR_OGRcQLAMUsPFrxM7LW3TaGr9LyPtqRH4A,BOTTOM,BOTTOM,19,2,6,1,2,5,0,27,힘들어도,해야지,True
39,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1837.46993934,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,MIDDLE,MIDDLE,6,4,14,4,7,0,0,29,나는돌거북,다겨리,True
40,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,52Sc0LIIDqxQrR9kHkl90KwOV63NL8cMJvoFBocdcuztS714SVD-meBn971Z4BV8owc0EMjLtowCqw,JUNGLE,JUNGLE,8,3,14,0,0,1,0,24,송싸정,kr2,True
41,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,Xj-GpCwBVqtqH8qodl-n15Rq-B1MDxn2gnFxJ3ZS0ZmIA9Dtz6ZvOqRDpW9F_Sx56S8HzsMhEN0oIg,BOTTOM,UTILITY,4,2,22,11,5,26,0,88,Amanda Seyfried,1985,True
42,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,X9wMuUbvlc9CkzRx10UTMOxU_wk9sHu6aBUz7KgrEb4aW5q8sNuCLMXuNMgc4BFSjbKNLkpUMXZNrQ,TOP,TOP,7,2,11,1,0,0,0,15,형 묵,KR1,True
43,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,r6uRMQ-JvRGMnZtxVeqUVkJwBrI1O_ALsbdVgg7S0-mR_OGRcQLAMUsPFrxM7LW3TaGr9LyPtqRH4A,BOTTOM,BOTTOM,15,2,12,1,0,9,0,36,힘들어도,해야지,True
44,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,MIDDLE,MIDDLE,8,5,12,0,12,0,0,31,나는돌거북,다겨리,True
45,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,VYN-bxQ58WnMxiHImg_P90eVfnMoHzy6aa15_25AXuAD7tgSBp6HMbkz_JR5jWkgvNJoDVfSq4BdNw,BOTTOM,BOTTOM,2,8,4,2,0,3,0,19,초보원딜,043,False
46,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,p0Ek5bk1I0ifkexniFiQgPeSTgHbOpYp95FhUCKNNTaRFeDSi8lW34owu7rj1GIIT2U5WL2O4nPb9g,JUNGLE,JUNGLE,5,8,5,8,2,26,0,41,이것은 소리없는 양우성,노스탤지어,False
47,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,po3_g0rtvilyOxgWR_0KUQ4w6bZculoaDECXDHZygIABX8N7hCgQT1AeGwKrDiCRwJwomdHOvD9q4A,MIDDLE,MIDDLE,6,6,5,0,1,0,0,19,부서진 근돌맨,천상천하,False
48,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,0ghJ8ENm1MOCVXc59DVbY-AFY1iZ5zUEZdelqvvUL_ZfD7IqLLbbJtbkRzOJdmqE-P9mmPysPnwzgw,BOTTOM,UTILITY,0,13,6,3,0,0,0,87,야식은 짜파게티,KR1,False
49,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1693.3496743970002,CXkEh0YUG7wMkB_slORfsHRYVDsqAwlerm_G9ch4cGjSyYyStHrEvILKHIlpXEwzqecgle5CPbm-og,TOP,TOP,1,8,3,0,0,0,0,24,북 파 공 작,새입니다,False
50,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,Yup5bOrvkdqCGy_SElqfVfaVmZW-3qF7bn3Mk7pb3FB3sazjVfpd0H5RS5aVHufvY_zlx4aFJg7GAw,BOTTOM,UTILITY,0,5,6,0,7,13,0,100,꾸꾸냥,1004,False
51,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,QiQYdDsCODtRvhQLvwtJxFQ1_I5sxHdLsY1Zuj0IztMArk9-SciSTgJIUdtk0jCqC38ktwTPNpHM7Q,JUNGLE,JUNGLE,7,10,2,8,16,0,0,50,이 름 없 음,3844,False
52,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,gByObcmmtGbFq6yY4C8oePdzB9eqmZpHzlyPsGR36X2Bxgv75LdflNzFJ0u6bZtKHzVNRYfZJKgdjw,TOP,TOP,2,4,1,0,0,3,0,21,출근은 왜 해야할까,진짜로,False
53,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,9MEBAmOBcKdz54_7EinAz5qSJTZqNURegzMS0H47uXiOEhfEOr0kuiZDhJ9zJjB_EGNXsGmRIfk0Ng,MIDDLE,MIDDLE,1,4,3,4,1,17,0,21,생강이는졸귀탱구리,jgtgr,False
54,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,uY6Tf_9dnfNPy0Rjct5L2AQl91gMtAwNdjOdYDIgAoRSzxMy_6ChBaN2cFxVM4TVJXWv8n84ZdZ5Gw,BOTTOM,BOTTOM,2,5,5,4,0,0,0,21,화이팅해서이기자,kr2,False
55,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,52Sc0LIIDqxQrR9kHkl90KwOV63NL8cMJvoFBocdcuztS714SVD-meBn971Z4BV8owc0EMjLtowCqw,JUNGLE,JUNGLE,3,3,12,1,1,0,0,37,송싸정,kr2,True
56,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,X9wMuUbvlc9CkzRx10UTMOxU_wk9sHu6aBUz7KgrEb4aW5q8sNuCLMXuNMgc4BFSjbKNLkpUMXZNrQ,TOP,TOP,1,2,10,1,0,0,0,18,형 묵,KR1,True
57,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,r6uRMQ-JvRGMnZtxVeqUVkJwBrI1O_ALsbdVgg7S0-mR_OGRcQLAMUsPFrxM7LW3TaGr9LyPtqRH4A,BOTTOM,BOTTOM,10,3,7,1,0,4,0,24,힘들어도,해야지,True
58,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,MIDDLE,MIDDLE,14,3,5,4,7,0,0,26,나는돌거북,다겨리,True
59,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,1835.1873368820002,Xj-GpCwBVqtqH8qodl-n15Rq-B1MDxn2gnFxJ3ZS0ZmIA9Dtz6ZvOqRDpW9F_Sx56S8HzsMhEN0oIg,BOTTOM,UTILITY,0,1,19,10,7,29,0,119,Amanda Seyfried,1985,True
60,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,2128.528422016,59G1ZWuQunTEQ9n7u5Xv5EFowXOamkbkq4BSyz6xCUKhEJsG3DmU4994wcmE_MuopLZ8XZrMmWg_0Q,BOTTOM,UTILITY,1,4,18,18,0,42,0,119,피자핫도구,KR1,True
61,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,2128.528422016,YpECyo_K_GiE_b8WsSLD1BAgu7O6n3J1uCA2EHT8GvRjIcGfu-0Dfkx-q90C4o-7kvI0A7y3a39Ilg,JUNGLE,JUNGLE,10,6,12,0,1,6,0,32,야 행,0819,True
62,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,2128.528422016,A2iM3pxfQRapT5jpHbrodC30bVkQntZ1oydkwxm0jFip54mto8klPVw-xKAXm4gOFhbxGTM3dIUZPw,JUNGLE,TOP,3,6,12,1,0,0,0,29,천안사는용형,KR1,True
63,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,2128.528422016,bePP_iiVj3bsoFwaicJA0yUHnMldK1AicE1oJUMg92sZxACbTZi5bE9RnM0T5mgH4UHfJcTciWdj7g,BOTTOM,BOTTOM,7,4,14,0,0,0,0,41,힘 세고 강한 뱁새,1124,True
64,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,2128.528422016,1FZc9fTX0edp7t0j2lsExfuvctH1Oincg4Egmh1-XYm5eMtTeuPlTfMp8U_HJJX8Wn6FVreMi9B5ig,MIDDLE,MIDDLE,15,5,7,9,3,0,0,21,EISTER,KR 1,True
65,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,2128.528422016,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,MIDDLE,MIDDLE,8,12,8,2,7,0,0,23,나는돌거북,다겨리,False
66,aLK7ytvGAIFkRfu-jA4Jg0HcvWmzuaCvxpwKJ3QNDJPbklcZCkEa4ctxxEuxJNNtayH0Ooyyk7Koow,2128.528422016,po3_g0rtvilyOxgWR_0KUQ4w6bZculoaDECXDHZygIABX8N7hCgQT1AeGwKrDiCRwJwomdHOvD9q4A,BOTTOM,BOTTOM,5,6,7,0,1,0,0,24,부서진 근돌맨,천상천하,False
